Producer Code,Product ID,Delivery Week,qty_actual,cost_actual,Price,qty_expected,cost_expected,Owns Land,Access to Water,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches),Unique Product,counts,probability_delivery
LFF,3153,2022-09-19,15,30.0,33.3,10,30.0,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3828,5,1.1360454943132108
LFF,3153,2022-09-19,15,30.0,33.3,10,30.0,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LOF_3364,3,1.2136363636363636
LFF,3153,2022-09-19,15,30.0,33.3,10,30.0,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3364,3,1.0177880897138438
LFF,3153,2022-09-19,15,30.0,33.3,10,30.0,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3759,2,1.1636615811373092
LFF,3153,2022-09-19,15,30.0,33.3,10,30.0,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MMO_3364,2,1.1636615811373092
LFF,3153,2022-09-19,15,30.0,33.3,10,30.0,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,SRF_3759,4,1.1397934868943607
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CBS_3153,10,1.0906195715112912
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CHO_3200,5,1.0118964310706788
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,D2D_3200,4,1.0482456140350878
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,DTF_3202,8,1.0386424731182795
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MHG_3200,3,1.0816568047337278
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3364,3,1.086997193638915
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3759,4,1.1667756703727927
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PBY_3201,4,1.1250977326035965
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3458,7,1.0399379604497867
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3364,3,1.128454070201643
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,YMF_3200,2,1.1135940409683427
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3201,2,0.9540740740740741
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3759,2,1.148936170212766
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CTH_3202,2,1.1636615811373092
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3153,6,1.0320723684210527
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3458,1,0.981651376146789
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3153,6,1.093542074363992
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3458,1,0.981651376146789
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3828,5,1.1360454943132108
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LOF_3364,3,1.2136363636363636
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3364,3,1.0177880897138438
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3759,2,1.1636615811373092
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MMO_3364,2,1.1636615811373092
LFF,3458,2022-09-19,3,40.5,44.96,25,40.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,SRF_3759,4,1.1397934868943607
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CBS_3153,10,1.0906195715112912
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CHO_3200,5,1.0118964310706788
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,D2D_3200,4,1.0482456140350878
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,DTF_3202,8,1.0386424731182795
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MHG_3200,3,1.0816568047337278
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3364,3,1.086997193638915
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3759,4,1.1667756703727927
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PBY_3201,4,1.1250977326035965
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3458,7,1.0399379604497867
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3364,3,1.128454070201643
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,YMF_3200,2,1.1135940409683427
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3201,2,0.9540740740740741
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3759,2,1.148936170212766
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CTH_3202,2,1.1636615811373092
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3153,6,1.0320723684210527
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3458,1,0.981651376146789
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3153,6,1.093542074363992
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3458,1,0.981651376146789
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3828,5,1.1360454943132108
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LOF_3364,3,1.2136363636363636
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3364,3,1.0177880897138438
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3759,2,1.1636615811373092
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MMO_3364,2,1.1636615811373092
LFF,3828,2022-09-19,10,40.75,45.23,20,40.75,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,SRF_3759,4,1.1397934868943607
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CBS_3153,10,1.0906195715112912
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CHO_3200,5,1.0118964310706788
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,D2D_3200,4,1.0482456140350878
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,DTF_3202,8,1.0386424731182795
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MHG_3200,3,1.0816568047337278
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3364,3,1.086997193638915
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3759,4,1.1667756703727927
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PBY_3201,4,1.1250977326035965
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3458,7,1.0399379604497867
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3364,3,1.128454070201643
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,YMF_3200,2,1.1135940409683427
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3201,2,0.9540740740740741
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3759,2,1.148936170212766
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CTH_3202,2,1.1636615811373092
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3153,6,1.0320723684210527
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3458,1,0.981651376146789
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3153,6,1.093542074363992
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3458,1,0.981651376146789
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3828,5,1.1360454943132108
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LOF_3364,3,1.2136363636363636
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3364,3,1.0177880897138438
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3759,2,1.1636615811373092
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MMO_3364,2,1.1636615811373092
LOF,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,SRF_3759,4,1.1397934868943607
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CBS_3153,10,1.0906195715112912
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CHO_3200,5,1.0118964310706788
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,D2D_3200,4,1.0482456140350878
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,DTF_3202,8,1.0386424731182795
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MHG_3200,3,1.0816568047337278
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3364,3,1.086997193638915
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3759,4,1.1667756703727927
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PBY_3201,4,1.1250977326035965
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3458,7,1.0399379604497867
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3364,3,1.128454070201643
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,YMF_3200,2,1.1135940409683427
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3201,2,0.9540740740740741
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3759,2,1.148936170212766
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CTH_3202,2,1.1636615811373092
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3153,6,1.0320723684210527
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3458,1,0.981651376146789
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3153,6,1.093542074363992
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3458,1,0.981651376146789
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3828,5,1.1360454943132108
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LOF_3364,3,1.2136363636363636
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3364,3,1.0177880897138438
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3759,2,1.1636615811373092
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MMO_3364,2,1.1636615811373092
MFP,3364,2022-09-19,5,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,SRF_3759,4,1.1397934868943607
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CBS_3153,10,1.0906195715112912
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CHO_3200,5,1.0118964310706788
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,D2D_3200,4,1.0482456140350878
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,DTF_3202,8,1.0386424731182795
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MHG_3200,3,1.0816568047337278
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3364,3,1.086997193638915
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3759,4,1.1667756703727927
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PBY_3201,4,1.1250977326035965
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3458,7,1.0399379604497867
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3364,3,1.128454070201643
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,YMF_3200,2,1.1135940409683427
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3201,2,0.9540740740740741
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3759,2,1.148936170212766
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CTH_3202,2,1.1636615811373092
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3153,6,1.0320723684210527
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3458,1,0.981651376146789
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3153,6,1.093542074363992
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3458,1,0.981651376146789
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3828,5,1.1360454943132108
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LOF_3364,3,1.2136363636363636
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3364,3,1.0177880897138438
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3759,2,1.1636615811373092
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MMO_3364,2,1.1636615811373092
MFP,3759,2022-09-19,10,46.25,51.34,10,46.25,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,SRF_3759,4,1.1397934868943607
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CBS_3153,10,1.0906195715112912
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CHO_3200,5,1.0118964310706788
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,D2D_3200,4,1.0482456140350878
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,DTF_3202,8,1.0386424731182795
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MHG_3200,3,1.0816568047337278
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3364,3,1.086997193638915
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3759,4,1.1667756703727927
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PBY_3201,4,1.1250977326035965
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3458,7,1.0399379604497867
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3364,3,1.128454070201643
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,YMF_3200,2,1.1135940409683427
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3201,2,0.9540740740740741
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3759,2,1.148936170212766
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CTH_3202,2,1.1636615811373092
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3153,6,1.0320723684210527
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3458,1,0.981651376146789
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3153,6,1.093542074363992
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3458,1,0.981651376146789
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3828,5,1.1360454943132108
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LOF_3364,3,1.2136363636363636
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3364,3,1.0177880897138438
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3759,2,1.1636615811373092
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MMO_3364,2,1.1636615811373092
MMO,3364,2022-09-19,10,42.75,47.45,5,42.75,False,False,80.14285714285714,60.142857142857146,0.04,0.0,0.0,SRF_3759,4,1.1397934868943607
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CBS_3153,10,1.0906195715112912
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CHO_3200,5,1.0118964310706788
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,D2D_3200,4,1.0482456140350878
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,DTF_3202,8,1.0386424731182795
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MHG_3200,3,1.0816568047337278
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3364,3,1.086997193638915
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MLG_3759,4,1.1667756703727927
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PBY_3201,4,1.1250977326035965
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3458,7,1.0399379604497867
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,PLT_3364,3,1.128454070201643
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,YMF_3200,2,1.1135940409683427
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3201,2,0.9540740740740741
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,AGF_3759,2,1.148936170212766
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,CTH_3202,2,1.1636615811373092
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3153,6,1.0320723684210527
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LDX_3458,1,0.981651376146789
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3153,6,1.093542074363992
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3458,1,0.981651376146789
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LFF_3828,5,1.1360454943132108
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,LOF_3364,3,1.2136363636363636
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3364,3,1.0177880897138438
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MFP_3759,2,1.1636615811373092
SRF,3759,2022-09-19,30,46.25,51.34,30,92.5,False,True,80.14285714285714,60.142857142857146,0.04,0.0,0.0,MMO_3364,2,1.1636615811373092
